Instance,Problematic,TYPE,PATH,Line
CONSTRUCTOR public pane info tracker timer internals timer internals this timer internals timer internals SPECIFIER public NAME pane info tracker PARAMETER LIST timer internals timer internals PARAMETER timer internals timer internals TYPE timer internals NAME timer internals NAME timer internals BLOCK EXPR this timer internals timer internals NAME this timer internals NAME this NAME timer internals NAME timer internals public NN pane NN info NN tracker NN root ROOT tracker compound tracker pane compound tracker info timer NN internals NNS root ROOT internals compound internals timer timer NN internals NNS root ROOT internals compound internals timer this DT timer NN internals NNS timer NN internals NNS root ROOT internals compound internals timer,0,n/a,ArgoUML0.34/argouml/src/argouml-core-umlpropertypanels/src/org/argouml/core/propertypanels/ui/LabelledLayout.java,172
FUNCTION SPECIFIER public TYPE boolean NAME boolean NAME is empty PARAMETER LIST BLOCK RETURN return views is empty EXPR views is empty CALL views is empty NAME views is empty NAME views NAME is empty ARGUMENT LIST public NN boolean NN is VBZ empty JJ root ROOT empty cop empty is return NN views NNS is VBZ empty JJ root ROOT empty nsubj empty views cop empty is,0,n/a,Lucene/lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoDegenerateHorizontalLine.java,135
DECL STMT SPECIFIER private TYPE set p collection view NAME set p collection view NAME set ARGUMENT LIST ARGUMENT NAME p collection view NAME p collection view ARGUMENT LIST ARGUMENT NAME NAME views private JJ set NN p NN collection NN view NN root ROOT view compound view p compound view collection views NNS,0,n/a,Lucene/lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoPoint.java,151
FUNCTION SPECIFIER public TYPE void NAME void NAME delete timer PARAMETER LIST instant timestamp time domain time domain PARAMETER instant timestamp TYPE instant NAME instant NAME timestamp PARAMETER time domain time domain TYPE time domain NAME time domain NAME time domain BLOCK EXPR timer internals delete timer timer data of namespace timestamp time domain CALL timer internals delete timer timer data of namespace timestamp time domain NAME timer internals delete timer NAME timer internals NAME delete timer ARGUMENT LIST ARGUMENT EXPR timer data of namespace timestamp time domain CALL timer data of namespace timestamp time domain NAME timer data of NAME timer data NAME of ARGUMENT LIST ARGUMENT EXPR namespace NAME namespace ARGUMENT EXPR timestamp NAME timestamp ARGUMENT EXPR time domain NAME time domain public NN void NN delete VB timer NN root ROOT delete dobj delete timer instant NN timestamp NN time NN domain NN root ROOT domain compound domain time time NN domain NN root ROOT domain compound domain time timer NN internals NNS delete VBP timer NN root ROOT delete compound internals timer nsubj delete internals dobj delete timer timer NN data NNS of IN root ROOT data compound data timer acl data of namespace NN timestamp NN time NN domain NN root ROOT domain compound domain time,0,n/a,Lucene/lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoDegenerateHorizontalLine.java,135
FUNCTION SPECIFIER public TYPE void NAME void NAME set timer PARAMETER LIST instant timestamp time domain time domain PARAMETER instant timestamp TYPE instant NAME instant NAME timestamp PARAMETER time domain time domain TYPE time domain NAME time domain NAME time domain BLOCK EXPR timer internals set timer timer data of namespace timestamp time domain CALL timer internals set timer timer data of namespace timestamp time domain NAME timer internals set timer NAME timer internals NAME set timer ARGUMENT LIST ARGUMENT EXPR timer data of namespace timestamp time domain CALL timer data of namespace timestamp time domain NAME timer data of NAME timer data NAME of ARGUMENT LIST ARGUMENT EXPR namespace NAME namespace ARGUMENT EXPR timestamp NAME timestamp ARGUMENT EXPR time domain NAME time domain public NN void NN set VBN timer NN root ROOT set dobj set timer instant NN timestamp NN time NN domain NN root ROOT domain compound domain time time NN domain NN root ROOT domain compound domain time timer NN internals NNS set VBN timer NN root ROOT set compound internals timer nsubj set internals dobj set timer timer NN data NNS of IN root ROOT data compound data timer acl data of namespace NN timestamp NN time NN domain NN root ROOT domain compound domain time,0,n/a,Lucene/lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoDegenerateHorizontalLine.java,135
DECL STMT SPECIFIER protected TYPE final active window set w SPECIFIER final NAME active window set w NAME active window set ARGUMENT LIST ARGUMENT NAME w NAME active windows protected VBN final JJ active JJ window NN set NN root ROOT set amod set active compound set window w NN active JJ windows NNS root ROOT windows amod windows active,0,n/a,Lucene/lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoPoint.java,151
DECL STMT SPECIFIER protected TYPE final state context w SPECIFIER final NAME state context w NAME state context ARGUMENT LIST ARGUMENT NAME w NAME context protected VBN final JJ state NN context NN root ROOT context compound context state w NN context NN,0,n/a,Lucene/lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoPoint.java,151
DECL STMT SPECIFIER protected TYPE final state internals SPECIFIER final NAME state internals NAME state internals protected VBN final JJ state NN internals NNS root ROOT internals compound internals state state NN internals NNS root ROOT internals compound internals state,0,n/a,Lucene/lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoPoint.java,151
FUNCTION SPECIFIER public TYPE k NAME k NAME key PARAMETER LIST BLOCK RETURN return key EXPR key NAME key public NN k NN key NN return NN key NN k key ANTONYM ANTONYM,0,n/a,Lucene/lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoDegenerateHorizontalLine.java,135
COMMENT add an end of window hold or if too late for that a garbage collection hold if required return the link instant at which hold was added or literal null if no hold was added FUNCTION ANNOTATION nullable NAME nullable SPECIFIER private TYPE instant NAME instant NAME add end of window or garbage collection holds PARAMETER LIST reduce fn w context context boolean pane is empty PARAMETER reduce fn w context context TYPE reduce fn w context NAME reduce fn w context NAME reduce fn w NAME reduce fn ARGUMENT LIST ARGUMENT NAME ARGUMENT NAME ARGUMENT NAME ARGUMENT NAME w NAME context NAME context PARAMETER boolean pane is empty TYPE boolean NAME boolean NAME pane is empty BLOCK DECL STMT TYPE instant NAME instant NAME hold INIT add end of window hold context pane is empty EXPR add end of window hold context pane is empty CALL add end of window hold context pane is empty NAME add end of window hold ARGUMENT LIST ARGUMENT EXPR context NAME context ARGUMENT EXPR pane is empty NAME pane is empty IF if hold null hold add garbage collection hold context pane is empty CONDITION hold null EXPR hold null NAME hold THEN hold add garbage collection hold context pane is empty BLOCK EXPR hold add garbage collection hold context pane is empty NAME hold CALL add garbage collection hold context pane is empty NAME add garbage collection hold ARGUMENT LIST ARGUMENT EXPR context NAME context ARGUMENT EXPR pane is empty NAME pane is empty RETURN return hold EXPR hold NAME hold add an end of window hold or if too late for that a garbage collection hold if required root ROOT add det end an dobj add end case hold of compound hold window nmod of end hold cc add or case late if advmod late too conj or add late mark hold for mark hold that det collection a compound collection garbage nsubj hold collection dep late hold mark required if advcl if hold required return the link instant at which hold was added or literal null if no hold was added root ROOT return det instant the compound instant link dobj return instant nmod at added instant case which at ref instant which aux added hold auxpass added was acl relcl instant added cc added or amod null literal acl relcl instant null conj or added null mark added if neg hold no nsubjpass added hold auxpass added was dep added added nullable JJ private JJ instant NN add VB end NN of IN window NN or CC garbage NN collection NN holds VBZ root ROOT holds csubj holds add dobj add end case window of nmod of end window cc window or compound collection garbage nmod of end collection conj or window collection reduce VB fn NN root ROOT reduce dobj reduce fn w NN context NN context NN boolean NN pane NN is VBZ empty JJ root ROOT empty nsubj empty pane cop empty is instant NN hold NN add VB end NN of IN window NN hold NN root ROOT add dobj add end case hold of compound hold window nmod of end hold context NN pane NN is VBZ empty JJ root ROOT empty nsubj empty pane cop empty is if IN hold NN null JJ hold NN add VB garbage NN collection NN hold VBP root ROOT hold csubj hold add compound collection garbage dobj add collection context NN pane NN is VBZ empty JJ root ROOT empty nsubj empty pane cop empty is return NN hold NN hold required ANTONYM ANTONYM hold return ANTONYM ANTONYM,0,n/a,ArgoUML0.34/argouml/src/argouml-app/src/org/argouml/ui/DetailsPane.java,196
COMMENT prefetch watermark holds in preparation for merging FUNCTION SPECIFIER public TYPE void NAME void NAME prefetch on merge PARAMETER LIST merging state accessor w state PARAMETER merging state accessor w state TYPE merging state accessor w NAME merging state accessor w NAME merging state accessor ARGUMENT LIST ARGUMENT NAME ARGUMENT NAME w NAME state BLOCK EXPR state merging prefetch watermarks state element hold tag CALL state merging prefetch watermarks state element hold tag NAME state merging prefetch watermarks NAME state merging NAME prefetch watermarks ARGUMENT LIST ARGUMENT EXPR state NAME state ARGUMENT EXPR element hold tag NAME element hold tag prefetch watermark holds in preparation for merging root ROOT holds compound watermark prefetch nsubj holds watermark case preparation in nmod in holds preparation mark merging for advcl for holds merging public NN void NN prefetch NN on IN merge VBP root ROOT merge nsubj merge prefetch acl prefetch on merging VBG state NN accessor NN root ROOT merging compound accessor state dobj merging accessor w NN state NN state NN merging VBG prefetch NN watermarks NNS root ROOT state acl state merging compound watermarks prefetch dobj merging watermarks state NN element NN hold VBP tag NN root ROOT hold nsubj hold element dobj hold tag,0,n/a,kafka/streams/src/main/java/org/apache/kafka/streams/StreamsConfig.java,158
FUNCTION SPECIFIER public TYPE string NAME string NAME string key PARAMETER LIST BLOCK RETURN return global string EXPR global string NAME global string public NN string NN string NN key NN root ROOT key compound key string return NN global JJ string NN root ROOT string amod string global,0,n/a,Lucene/lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoDegenerateHorizontalLine.java,135
FUNCTION SPECIFIER public TYPE boolean NAME boolean NAME equals PARAMETER LIST object obj PARAMETER object obj TYPE object NAME object NAME obj BLOCK RETURN return obj this obj instanceof global namespace EXPR obj this obj instanceof global namespace NAME obj NAME this NAME obj NAME global namespace public NN boolean NN equals VBZ object NN obj NN return NN obj NN this DT obj NN instanceof NN global JJ namespace NN root ROOT namespace amod namespace global,0,n/a,Lucene/lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoDegenerateHorizontalLine.java,135
FUNCTION SPECIFIER public TYPE int NAME int NAME hash code PARAMETER LIST BLOCK RETURN return objects hash namespace global EXPR objects hash namespace global CALL objects hash namespace global NAME objects hash NAME objects NAME hash ARGUMENT LIST ARGUMENT EXPR namespace global NAME namespace global NAME namespace NAME global public NN int NN hash VB code NN root ROOT hash dobj hash code return NN objects NNS hash VBP root ROOT hash nsubj hash objects namespace NN global JJ root ROOT global nmod npmod global namespace,0,n/a,Lucene/lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoDegenerateHorizontalLine.java,135
FUNCTION SPECIFIER public TYPE string NAME string NAME to string PARAMETER LIST BLOCK RETURN return global EXPR global public NN string NN to TO string VB root ROOT string mark string to return NN global JJ,0,n/a,Lucene/lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoDegenerateHorizontalLine.java,135
DECL STMT SPECIFIER private SPECIFIER static TYPE final string SPECIFIER final NAME string NAME window format INIT s EXPR s private JJ static JJ final JJ string NN window NN format NN root ROOT format compound format window s NNS,0,n/a,ArgoUML0.34/argouml/src/argouml-core-umlpropertypanels/src/org/argouml/core/propertypanels/ui/LabelledLayout.java,172
FUNCTION SPECIFIER public TYPE w NAME w NAME get window PARAMETER LIST BLOCK RETURN return window EXPR window NAME window public NN w NN get VB window NN root ROOT get dobj get window return NN window NN,0,n/a,Lucene/lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoDegenerateHorizontalLine.java,135
DECL STMT SPECIFIER private TYPE final duration SPECIFIER final NAME duration NAME allowed lateness private JJ final JJ duration NN allowed VBN lateness NN root ROOT allowed dobj allowed lateness,0,n/a,Lucene/lucene/core/src/java/org/apache/lucene/index/SegmentReader.java,54
DECL STMT SPECIFIER private TYPE final boolean SPECIFIER final NAME boolean NAME observes window private JJ final JJ boolean NN observes VBZ window NN root ROOT observes dobj observes window,0,n/a,Lucene/lucene/core/src/java/org/apache/lucene/index/SegmentReader.java,54
DECL STMT SPECIFIER private TYPE final side input reader SPECIFIER final NAME side input reader NAME side input reader private JJ final JJ side NN input NN reader NN root ROOT reader compound reader side compound reader input side NN input NN reader NN root ROOT reader compound reader side compound reader input,0,n/a,Lucene/lucene/core/src/java/org/apache/lucene/index/SegmentReader.java,54
COMMENT the set of known output tags DECL STMT SPECIFIER private TYPE final set tuple tag SPECIFIER final NAME set tuple tag NAME set ARGUMENT LIST ARGUMENT NAME tuple tag NAME tuple tag ARGUMENT LIST ARGUMENT NAME NAME output tags the set of known output tags root ROOT set det set the case tags of amod tags known compound tags output nmod of set tags the set of known output tags root ROOT set det set the case tags of amod tags known compound tags output nmod of set tags private JJ final JJ set NN tuple NN tag NN root ROOT tag compound tag tuple output NN tags NNS root ROOT tags compound tags output set tags ANTONYM ANTONYM,0,n/a,tomcat/java/org/apache/catalina/tribes/transport/nio/NioSender.java,64
FUNCTION SPECIFIER public TYPE void NAME void NAME start bundle PARAMETER LIST BLOCK COMMENT this can contain user code wrap it in case it throws an exception TRY try invoker invoke start bundle new do fn start bundle context catch throwable t exception in user code throw wrap user code exception t BLOCK EXPR invoker invoke start bundle new do fn start bundle context CALL invoker invoke start bundle new do fn start bundle context NAME invoker invoke start bundle NAME invoker NAME invoke start bundle ARGUMENT LIST ARGUMENT EXPR new do fn start bundle context CALL do fn start bundle context NAME do fn start bundle context ARGUMENT LIST CATCH catch throwable t exception in user code throw wrap user code exception t PARAMETER LIST throwable t PARAMETER throwable t TYPE throwable NAME throwable NAME t BLOCK COMMENT exception in user code THROW throw wrap user code exception t EXPR wrap user code exception t CALL wrap user code exception t NAME wrap user code exception ARGUMENT LIST ARGUMENT EXPR t NAME t public NN void NN start VB bundle NN root ROOT start dobj start bundle this can contain user code wrap it in case it throws an exception root ROOT contain nsubj contain this aux contain can compound code user nsubj wrap code ccomp contain wrap dobj wrap it mark throws in mwe in case nsubj throws it advcl in case wrap throws det exception an dobj throws exception this can contain user code wrap it in case it throws an exception root ROOT contain nsubj contain this aux contain can compound code user nsubj wrap code ccomp contain wrap dobj wrap it mark throws in mwe in case nsubj throws it advcl in case wrap throws det exception an dobj throws exception try VB invoker NN invoke VBP start NN bundle NN root ROOT invoke nsubj invoke invoker compound bundle start dobj invoke bundle new JJ do VB fn NN start NN bundle NN context NN root ROOT do compound context fn compound context start compound context bundle dobj do context catch NN throwable JJ t NN exception in user code root ROOT exception case code in compound code user nmod in exception code throw VB wrap VB user NN code NN exception NN root ROOT wrap compound exception user compound exception code dobj wrap exception t NN contain catch ANTONYM ANTONYM contain throw ANTONYM ANTONYM contain throws ANTONYM ANTONYM,0,n/a,Lucene/lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoDegenerateHorizontalLine.java,135
FUNCTION SPECIFIER public TYPE void NAME void NAME process element PARAMETER LIST windowed value input t compressed elem PARAMETER windowed value input t compressed elem TYPE windowed value input t NAME windowed value input t NAME windowed value ARGUMENT LIST ARGUMENT NAME input t NAME compressed elem BLOCK IF if observes window for windowed value input t elem compressed elem explode windows invoke process element elem else invoke process element compressed elem CONDITION observes window EXPR observes window NAME observes window THEN for windowed value input t elem compressed elem explode windows invoke process element elem BLOCK FOR for windowed value input t elem compressed elem explode windows invoke process element elem CONTROL windowed value input t elem compressed elem explode windows INIT windowed value input t elem compressed elem explode windows TYPE windowed value input t NAME windowed value input t NAME windowed value ARGUMENT LIST ARGUMENT NAME input t NAME elem RANGE compressed elem explode windows EXPR compressed elem explode windows CALL compressed elem explode windows NAME compressed elem explode windows NAME compressed elem NAME explode windows ARGUMENT LIST BLOCK EXPR invoke process element elem CALL invoke process element elem NAME invoke process element ARGUMENT LIST ARGUMENT EXPR elem NAME elem ELSE else invoke process element compressed elem BLOCK EXPR invoke process element compressed elem CALL invoke process element compressed elem NAME invoke process element ARGUMENT LIST ARGUMENT EXPR compressed elem NAME compressed elem public NN void NN process NN element NN root ROOT element compound element process windowed JJ value NN root ROOT value amod value windowed input NN t NN root ROOT t compound t input compressed VBN elem NN root ROOT elem amod elem compressed if IN observes VBZ window NN root ROOT observes dobj observes window for IN windowed JJ value NN root ROOT value amod value windowed input NN t NN root ROOT t compound t input elem NN compressed VBN elem NN explode VBP windows NNS root ROOT explode amod elem compressed nsubj explode elem dobj explode windows invoke VB process NN element NN root ROOT invoke compound element process dobj invoke element elem NN else RB invoke VB process NN element NN root ROOT invoke compound element process dobj invoke element compressed VBN elem NN root ROOT elem amod elem compressed,0,n/a,Lucene/lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoDegenerateHorizontalLine.java,135
FUNCTION SPECIFIER public TYPE pipeline options NAME pipeline options NAME get pipeline options PARAMETER LIST BLOCK RETURN return options EXPR options NAME options public NN pipeline NN options NNS root ROOT options compound options pipeline get VB pipeline NN options NNS root ROOT get compound options pipeline dobj get options return NN options NNS,0,n/a,Lucene/lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoDegenerateHorizontalLine.java,135
FUNCTION SPECIFIER public TYPE bounded window NAME bounded window NAME window PARAMETER LIST BLOCK THROW throw new unsupported operation exception cannot access window outside of process element and on timer methods EXPR new unsupported operation exception cannot access window outside of process element and on timer methods CALL unsupported operation exception cannot access window outside of process element and on timer methods NAME unsupported operation exception ARGUMENT LIST ARGUMENT EXPR cannot access window outside of process element and on timer methods public NN bounded VBN window NN root ROOT window amod window bounded window NN throw VB new JJ unsupported JJ operation NN exception NN root ROOT exception amod exception unsupported compound exception operation can MD not RB access NN window NN outside IN of IN process NN element NN root ROOT element compound element process and CC on IN timer NN root ROOT timer case timer on methods NNS,0,n/a,Lucene/lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoDegenerateHorizontalLine.java,135
FUNCTION SPECIFIER public TYPE void NAME void NAME output PARAMETER LIST output t output PARAMETER output t output TYPE output t NAME output t NAME output BLOCK EXPR output main output tag output CALL output main output tag output NAME output ARGUMENT LIST ARGUMENT EXPR main output tag NAME main output tag ARGUMENT EXPR output NAME output public NN void NN output NN output NN t NN root ROOT t compound t output output NN output NN main JJ output NN tag NN root ROOT tag amod tag main compound tag output output NN,0,n/a,Lucene/lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoDegenerateHorizontalLine.java,135
FUNCTION SPECIFIER public TYPE state NAME state NAME state PARAMETER LIST string state id PARAMETER string state id TYPE string NAME string NAME state id BLOCK TRY try state spec spec state spec signature state declarations get state id field get fn return step context state internals state get namespace state tags tag for spec state id state spec spec catch illegal access exception e throw new runtime exception e BLOCK DECL STMT TYPE state spec NAME state spec NAME state spec ARGUMENT LIST ARGUMENT NAME NAME spec INIT state spec signature state declarations get state id field get fn EXPR state spec signature state declarations get state id field get fn TERNARY state spec CONDITION state spec EXPR state spec NAME state spec NAME state spec ARGUMENT LIST ARGUMENT NAME CALL signature state declarations NAME signature state declarations NAME signature NAME state declarations ARGUMENT LIST CALL get state id NAME get ARGUMENT LIST ARGUMENT EXPR state id NAME state id CALL field NAME field ARGUMENT LIST CALL get fn NAME get ARGUMENT LIST ARGUMENT EXPR fn NAME fn RETURN return step context state internals state get namespace state tags tag for spec state id state spec spec EXPR step context state internals state get namespace state tags tag for spec state id state spec spec CALL step context state internals NAME step context state internals NAME step context NAME state internals ARGUMENT LIST CALL state get namespace state tags tag for spec state id state spec spec NAME state ARGUMENT LIST ARGUMENT EXPR get namespace CALL get namespace NAME get namespace ARGUMENT LIST ARGUMENT EXPR state tags tag for spec state id state spec spec CALL state tags tag for spec state id state spec spec NAME state tags tag for spec NAME state tags NAME tag for spec ARGUMENT LIST ARGUMENT EXPR state id NAME state id ARGUMENT EXPR state spec spec NAME state spec NAME spec CATCH catch illegal access exception e throw new runtime exception e PARAMETER LIST illegal access exception e PARAMETER illegal access exception e TYPE illegal access exception NAME illegal access exception NAME e BLOCK THROW throw new runtime exception e EXPR new runtime exception e CALL runtime exception e NAME runtime exception ARGUMENT LIST ARGUMENT EXPR e NAME e public NN state NN state NN string NN state NN id NN root ROOT id compound id state try VB state NN spec NN root ROOT spec compound spec state spec NN state NN spec NN root ROOT spec compound spec state signature NN state NN declarations NNS root ROOT declarations compound declarations signature compound declarations state get VB state NN id NN root ROOT id compound id state field NN get VB fn NN return NN step NN context NN root ROOT context compound context step state NN internals NNS root ROOT internals compound internals state state NN get VB namespace NN root ROOT get dobj get namespace state NN tags NNS tag NN for IN spec NN root ROOT tag compound tag state compound tag tags case spec for nmod for tag spec state NN id NN root ROOT id compound id state state NN spec NN root ROOT spec compound spec state spec NN catch NN illegal JJ access NN exception NN root ROOT exception amod exception illegal compound exception access e SYM throw VB new JJ runtime NN exception NN root ROOT exception compound exception runtime e SYM get return ANTONYM ANTONYM get throw ANTONYM ANTONYM return throw ANTONYM ANTONYM string get ANTONYM ANTONYM try return ANTONYM ANTONYM,0,n/a,Lucene/lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoDegenerateHorizontalLine.java,135
COMMENT the state namespace for this context p any call to this method when more than one window is present will crash this represents a bug in the runner or the link do fn signature since values must be in exactly one window when state or timers are relevant FUNCTION SPECIFIER private TYPE state namespace NAME state namespace NAME get namespace PARAMETER LIST BLOCK IF if namespace null namespace state namespaces window window coder window CONDITION namespace null EXPR namespace null NAME namespace THEN namespace state namespaces window window coder window BLOCK EXPR namespace state namespaces window window coder window NAME namespace CALL state namespaces window window coder window NAME state namespaces window NAME state namespaces NAME window ARGUMENT LIST ARGUMENT EXPR window coder NAME window coder ARGUMENT EXPR window NAME window RETURN return namespace EXPR namespace NAME namespace the state namespace for this context root ROOT namespace det namespace the compound namespace state case context for det context this nmod for namespace context p any call to this method when more than one window is present will crash this root ROOT crash dep crash p det call any nsubj crash call case method to det method this nmod to call method advmod present when advmod one more mwe more than nummod window one nsubj present window cop present is acl relcl call present aux crash will dobj crash this represents a bug in the runner or the link do fn signature since values must be in exactly root ROOT represents det bug a dobj represents bug case runner in det runner the nmod in bug runner cc runner or det link the nmod in bug link conj or runner link dep represents do compound signature fn dobj do signature mark exactly since nsubj exactly values aux exactly must cop exactly be case exactly in advcl since do exactly one window when state or timers are relevant root ROOT window nummod window one advmod relevant when nsubj relevant state cc state or conj or state timers nsubj relevant timers cop relevant are acl relcl window relevant private JJ state NN namespace NN root ROOT namespace compound namespace state get VB namespace NN root ROOT get dobj get namespace if IN namespace NN null JJ namespace NN state NN namespaces NNS window NN root ROOT window compound window state compound window namespaces window NN coder NN root ROOT coder compound coder window window NN return NN namespace NN is present ANTONYM ANTONYM present are ANTONYM ANTONYM present be ANTONYM ANTONYM present return ANTONYM ANTONYM state present ANTONYM ANTONYM,0,n/a,tomcat/java/org/apache/catalina/tribes/transport/nio/NioSender.java,64
DECL STMT SPECIFIER private TYPE duration NAME duration NAME period INIT duration zero EXPR duration zero NAME duration zero NAME duration NAME zero private JJ duration NN period NN duration NN zero CD root ROOT duration nummod duration zero,0,n/a,Lucene/lucene/core/src/java/org/apache/lucene/index/SegmentReader.java,54
DECL STMT SPECIFIER private TYPE duration NAME duration NAME offset INIT duration zero EXPR duration zero NAME duration zero NAME duration NAME zero private JJ duration NN offset VBN duration NN zero CD root ROOT duration nummod duration zero,0,n/a,Lucene/lucene/core/src/java/org/apache/lucene/index/SegmentReader.java,54
FUNCTION ANNOTATION override NAME override SPECIFIER public TYPE void NAME void NAME set relative PARAMETER LIST BLOCK DECL STMT TYPE instant NAME instant NAME target DECL STMT TYPE instant NAME instant NAME now INIT get current time EXPR get current time CALL get current time NAME get current time ARGUMENT LIST IF if period equals duration zero target now plus offset else long millis since start now plus offset get millis period get millis target millis since start now now plus period minus millis since start CONDITION period equals duration zero EXPR period equals duration zero CALL period equals duration zero NAME period equals NAME period NAME equals ARGUMENT LIST ARGUMENT EXPR duration zero NAME duration zero NAME duration NAME zero THEN target now plus offset BLOCK EXPR target now plus offset NAME target CALL now plus offset NAME now plus NAME now NAME plus ARGUMENT LIST ARGUMENT EXPR offset NAME offset ELSE else long millis since start now plus offset get millis period get millis target millis since start now now plus period minus millis since start BLOCK DECL STMT TYPE long NAME long NAME millis since start INIT now plus offset get millis period get millis EXPR now plus offset get millis period get millis CALL now plus offset NAME now plus NAME now NAME plus ARGUMENT LIST ARGUMENT EXPR offset NAME offset CALL get millis NAME get millis ARGUMENT LIST CALL period get millis NAME period get millis NAME period NAME get millis ARGUMENT LIST EXPR target millis since start now now plus period minus millis since start NAME target TERNARY millis since start now now plus period minus millis since start CONDITION millis since start EXPR millis since start NAME millis since start THEN now EXPR now NAME now ELSE now plus period minus millis since start EXPR now plus period minus millis since start CALL now plus period NAME now plus NAME now NAME plus ARGUMENT LIST ARGUMENT EXPR period NAME period CALL minus millis since start NAME minus ARGUMENT LIST ARGUMENT EXPR millis since start NAME millis since start EXPR target min target and gc time target NAME target CALL min target and gc time target NAME min target and gc time ARGUMENT LIST ARGUMENT EXPR target NAME target EXPR set underlying timer target CALL set underlying timer target NAME set underlying timer ARGUMENT LIST ARGUMENT EXPR target NAME target override NN public NN void NN set NN relative JJ root ROOT set dep set relative instant NN target NN instant NN now RB get VB current JJ time NN root ROOT get amod time current dobj get time if IN period NN equals VBZ root ROOT equals nsubj equals period duration NN zero CD root ROOT duration nummod duration zero target NN now RB plus CC root ROOT plus advmod plus now offset VBN else RB long RB millis NN since IN start NN root ROOT millis case start since nmod since millis start now RB plus CC root ROOT plus advmod plus now offset VBN get VB millis FW root ROOT get dobj get millis period NN get VB millis JJ root ROOT period acl period get xcomp get millis target NN millis NN since IN start NN root ROOT millis case start since nmod since millis start now RB now RB plus CC root ROOT plus advmod plus now period NN minus CC millis NN since IN start NN root ROOT millis case start since nmod since millis start target NN min NN target NN and CC gc NN time NN root ROOT target compound target min cc target and compound time gc conj and target time target NN set VBN underlying VBG timer NN root ROOT set xcomp set underlying dobj underlying timer target NN plus minus ANTONYM ANTONYM,0,n/a,Lucene/lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoDegenerateHorizontalLine.java,135
COMMENT sets the timer for the target time without checking anything about whether it is a reasonable thing to do for example absolute processing time timers are not really sensible since the user has no way to compute a good choice of time FUNCTION SPECIFIER private TYPE void NAME void NAME set underlying timer PARAMETER LIST instant target PARAMETER instant target TYPE instant NAME instant NAME target BLOCK EXPR timer internals set timer namespace timer id target spec get time domain CALL timer internals set timer namespace timer id target spec get time domain NAME timer internals set timer NAME timer internals NAME set timer ARGUMENT LIST ARGUMENT EXPR namespace NAME namespace ARGUMENT EXPR timer id NAME timer id ARGUMENT EXPR target NAME target ARGUMENT EXPR spec get time domain CALL spec get time domain NAME spec get time domain NAME spec NAME get time domain ARGUMENT LIST sets the timer for the target time without checking anything about whether it is root ROOT sets det timer the dobj sets timer case time for det time the compound time target nmod for timer time mark checking without advcl without sets checking dobj checking anything mark is about mark is whether nsubj is it acl whether anything is a reasonable thing to do for example absolute processing time timers are not root ROOT thing det thing a amod thing reasonable mark do to acl to thing do case timers for compound timers example amod timers absolute compound timers processing compound timers time nmod for do timers dep thing are neg are not a reasonable thing to do for example absolute processing time timers are not root ROOT thing det thing a amod thing reasonable mark do to acl to thing do case timers for compound timers example amod timers absolute compound timers processing compound timers time nmod for do timers dep thing are neg are not really sensible since the user has no way to compute a good choice of time root ROOT sensible advmod sensible really mark has since det user the nsubj has user advcl since sensible has neg way no dobj has way mark compute to acl to way compute det choice a amod choice good dobj compute choice case time of nmod of choice time private JJ void NN set VBN underlying VBG timer NN root ROOT set xcomp set underlying dobj underlying timer instant NN target NN timer NN internals NNS set VBN timer NN root ROOT set compound internals timer nsubj set internals dobj set timer namespace NN timer NN id NN root ROOT id compound id timer target NN spec NN get VB time NN domain NN root ROOT get nsubj get spec compound domain time dobj get domain checking has ANTONYM ANTONYM do has ANTONYM ANTONYM do processing ANTONYM ANTONYM reasonable good ANTONYM ANTONYM sensible good ANTONYM ANTONYM sets checking ANTONYM ANTONYM sets target ANTONYM ANTONYM void good ANTONYM ANTONYM absolute good SYNONYM SYNONYM,0,n/a,kafka/streams/src/main/java/org/apache/kafka/streams/StreamsConfig.java,158
